domain,keywords,company_name
https://www.cytivalifesciences.com,"['research and development', 'change control', 'contract development', 'quality control', 'development', 'ice', 'research', 'lyophilization', 'bioprocess', 'scale', 'commercialization', 'clinical', 'compliance', 'syringe', 'solution']",Cytivalifesciences
https://www.dalpl.co.in,"['shelf life', 'physicochemical properties', 'development', 'gmp', 'r&d', 'compliance', 'tested', 'cgmp', 'clinical', 'humans', 'hplc']",Dalpl
https://www.dcatvci.org,"['research and development', 'new chemical entities', 'gelatin capsules', 'api manufacturing', 'small molecules', 'clinical trial', 'drug substance', 'monoclonal antibodies', 'product stability', 'quality control', 'chemical entities', 'development site', 'development', 'capsules', 'api']",Dcatvci
https://www.dcvmn.org,"['research and development', 'drug substance', 'clinical trial', 'clinical development', 'quality assurance', 'fusion protein', 'development', 'clinical', 'research', 'ms', 'toxin', 'ad', 'humans', 'scale', 'validation']",Dcvmn
https://www.ddltesting.com,"['shelf life', 'quality assurance', 'quality control', 'validation', 'syringes', 'development', 'compliance', 'syringe', 'tested', 'ms', 'toxins', 'ce']",Ddltesting
https://www.diaglobal.org,"['clinical development', 'quality control', 'clinical trial', 'development', 'clinical', 'research', 'r&d', 'commercialization', 'chemistry', 'ba', 'solution', 'ms']",Diaglobal
https://www.discoverx.com,"['research and development', 'cell lines', 'cell line', 'small molecule', 'small molecules', 'stability testing', 'contract development', 'monoclonal antibodies', 'recombinant protein', 'fusion proteins', 'bispecific antibody', 'fusion protein', 'expression vector', 'development', 'enzyme']",Discoverx
https://www.distekinc.com,"['design of experiment', 'mammalian cell culture', 'quality control', 'analytical support', 'development', 'bioreactor', 'scale', 'compliance', 'bioprocess', 'pq', 'syringe', 'solution', 'validation', 'vial', 'doe']",Distekinc
https://www.dovepress.com,"['research and development', 'clinical trial', 'quality assurance', 'cell line', 'research', 'clinical', 'chemistry', 'development', 'ad', 'compliance']",Dovepress
https://www.drugdiscoverychemistry.com,"['small molecule', 'small molecules', 'large molecules', 'chemistry', 'research', 'development', 'r&d', 'warhead', 'elisa', 'ms']",Drugdiscoverychemistry
https://www.edgalerie.net,"['active pharmaceutical ingredient', 'small molecule api', 'small molecule', 'api manufacturing', 'shelf life', 'vials ', 'long-term storage', 'research', 'development', 'api', 'enzymes', 'enzyme', 'solution', 'intermediates', 'validation']",Edgalerie
https://www.efcpharma.com,"['active pharmaceutical ingredient', 'quality control', 'quality assurance', 'clinical trial', 'development', 'compliance', 'solution', 'commercialization', 'clinical', 'research', 'scale', 'validation', 'r&d', 'capsule', 'humans']",Efcpharma
https://www.elabscience.com,"['monoclonal antibodies', 'monoclonal antibody', 'quality control', 'growth medium', 'cell lines', 'elisa', 'antibody', 'research', 'solution', 'antibodies', 'ice', 'development', 'enzyme', 'lyophilized', 'viscosity']",Elabscience
https://www.elgalabwater.com,"['ion-exchange ', 'quality control', 'analytical support', 'clinical', 'hplc', 'solution', 'compliance', 'development', 'chemistry', 'research', 'ms', 'scale', 'antibody', 'solvent', 'ice']",Elgalabwater
https://www.emergentcdmo.com,"['drug substance development', 'drug product development', 'drug substance', 'contract development', 'analytical development', 'vials ', 'stability testing', 'clinical development', 'pre-clinical development', 'quality control', 'cell line', 'clinical trial', 'development', 'clinical', 'scale']",Emergentcdmo
https://www.emultech.nl,"['active pharmaceutical ingredient', 'clinical trial', 'clinical development', 'quality control', 'solution', 'development', 'clinical', 'research', 'api', 'scale', 'gmp', 'compliance', 'solvent', 'encapsulation']",Emultech
https://www.enzolifesciences.com,"['peptide hormones', 'recombinant proteins', 'monoclonal antibodies', 'small molecule', 'protein hormone', 'clinical development', 'peptide hormone', 'research', 'elisa', 'development', 'antibodies', 'clinical', 'antibody', 'enzyme', 'enzymes']",Enzolifesciences
https://www.escopharma.com,"['current good manufacturing practice', 'good manufacturing practice', 'active pharmaceutical ingredient', 'research and development', 'new chemical entity', 'quality control', 'clinical trial', 'drug substance', 'process validation', 'small molecules', 'large molecules', 'quality assurance', 'change control', 'shelf life', 'chemical entity']",Escopharma
https://www.eurl-pesticides.eu,"['vials ', 'tested', 'validation', 'development', 'conjugation', 'vial', 'solution', 'intermediate', 'compliance']",Eurl-pesticides
https://www.eurofins.co.uk,"['research and development', 'quality assurance', 'research', 'compliance', 'development', 'solution', 'ce', 'chemistry', 'clinical']",Eurofins
https://www.eurofins.com,"['research and development', 'contract development', 'research', 'development', 'compliance', 'clinical', 'chemistry', 'humans', 'gmp', 'r&d', 'tested', 'qa', 'solution', 'validation', 'elisa']",Eurofins
https://www.eurofins.com.au,"['shelf life', 'product stability', 'clinical', 'compliance', 'development', 'tested', 'vial', 'chemistry', 'solution', 'validation', 'ice', 'research']",Eurofins
https://www.eurofins.de,"['research and development', 'small molecule', 'quality control', 'clinical', 'development', 'antibody', 'antibodies', 'research', 'elisa', 'gmp', 'cgmp', 'chemistry', 'compliance', 'ce']",Eurofins
https://www.eurofins.ie,"['research and development', 'stability testing', 'drug substance', 'cell line', 'cell lines', 'clinical trial', 'product purity', 'development', 'compliance', 'gmp', 'cgmp', 'clinical', 'tested', 'research', 'r&d']",Eurofins
https://www.evitria.com,"['size exclusion chromatography', 'research and development', 'fusion proteins', 'monoclonal antibody', 'bispecific antibodies', 'contract development', 'small molecule', 'stability studies', 'recombinant protein', 'bispecific antibody', 'quality control', 'fab fragment', 'cell line', 'cell lines', 'antibodies']",Evitria
https://www.excedr.com,"['capillary electrophoresis ', 'research and development', 'quality control', 'ion-exchange ', 'capillary electrophoresis', 'small molecules', 'large molecules', 'vials ', 'long-term storage', 'development', 'research', 'solution', 'clinical', 'ms', 'chemistry']",Excedr
https://www.excellgene.com,"['cell line development', 'research and development', 'cell line', 'cell lines', 'recombinant proteins', 'contract development', 'recombinant protein', 'stability studies', 'drug substance', 'process optimization', 'long-term storage', 'stability study', 'monoclonal antibody', 'clinical manufacturing', 'growth medium']",Excellgene
https://www.exeleadbiopharma.com,"['active pharmaceutical ingredient', 'quality control laboratory', 'capillary electrophoresis ', 'long-term storage conditions', 'quality control', 'clinical trial', 'quality assurance', 'vials ', 'contract development', 'stability testing', 'clinical manufacturing', 'pre-clinical development', 'drug substance', 'small molecule', 'process optimization']",Exeleadbiopharma
https://www.expressiontherapeutics.com,"['research and development', 'quality assurance', 'development', 'research', 'ms', 'clinical', 'gmp', 'cgmp', 'scale', 'antibodies', 'qa']",Expressiontherapeutics
https://www.farbefirma.com,"['vials ', 'large molecules', 'stability studies', 'clinical supply', 'quality assurance', 'shelf life', 'development', 'lyophilized', 'scale', 'vial', 'syringes', 'qc', 'intermediates', 'lyophilization', 'clinical']",Farbefirma
https://www.fintechnews.org,"['development', 'research', 'compliance', 'solution', 'api', 'scale', 'r&d', 'chemistry', 'ad', 'humans']",Fintechnews
https://www.fishersci.com,"['long-term storage', 'quality control', 'recombinant protein', 'syringes', 'syringe', 'hplc', 'research', 'solution', 'antibodies', 'clinical', 'elisa', 'scale', 'antibody', 'compliance', 'solvent']",Fishersci
https://www.flammagroup.com,"['new chemical entities', 'highly potent api', 'small molecule api', 'clinical development', 'small molecule', 'contract development', 'small molecules', 'pre-clinical development', 'chemical synthesis', 'api manufacturing', 'analytical development', 'chemical entities', 'clinical manufacturing', 'development', 'cgmp']",Flammagroup
https://www.formulationbio.com,"['active pharmaceutical ingredient', 'research and development', 'new chemical entities', 'solubility improvement', 'bioavailability enhancement', 'dissolution rate', 'forced degradation', 'small molecules', 'small molecule', 'stability studies', 'solubility enhancement', 'chemical synthesis', 'quality control', 'shelf life', 'chemical entities']",Formulationbio
https://www.fortunebusinessinsights.com,"['research and development', 'clinical trial', 'research', 'clinical', 'development', 'solution', 'r&d', 'scale', 'commercialization', 'compliance', 'ce']",Fortunebusinessinsights
https://www.fortunejournals.com,"['clinical trial', 'research', 'clinical', 'development', 'chemistry', 'solution', 'bioprocess', 'bioavailability', 'antibody', 'scale', 'validation', 'ice', 'antibodies', 'compliance', 'capsule']",Fortunejournals
https://www.futuremarketinsights.com,"['quality assurance', 'research', 'development', 'solution', 'scale', 'r&d', 'enzyme', 'intermediate', 'ad', 'syringe']",Futuremarketinsights
https://www.fyonibio.com,"['cell line development', 'downstream process development', 'mammalian cell culture', 'research and development', 'cell lines', 'cell line', 'recombinant protein', 'clinical trial', 'clinical development', 'process optimization', 'expression vectors', 'long-term storage', 'bioanalytical method', 'stability studies', 'quality control']",Fyonibio
https://www.gbiosciences.com,"['quality control', 'recombinant proteins', 'monoclonal antibodies', 'recombinant protein', 'small molecule', 'shelf life', 'vials ', 'research', 'enzymes', 'solution', 'antibodies', 'antibody', 'enzyme', 'elisa', 'development']",Gbiosciences
https://www.gene.com,"['research and development', 'monoclonal antibody', 'clinical trial', 'small molecule', 'bispecific antibody', 'antibody-drug conjugate', 'clinical development', 'fusion protein', 'quality control', 'research', 'clinical', 'antibody', 'development', 'ms', 'compliance']",Gene
https://www.gilead.com,"['research and development', 'active pharmaceutical ingredient', 'vials ', 'clinical trial', 'research', 'clinical', 'development', 'ba', 'scale', 'solution', 'sec']",Gilead
https://www.gmp-compliance.org,"['current good manufacturing practice', 'good manufacturing practice', 'quality control', 'clinical trial', 'api manufacturing', 'quality assurance', 'change control', 'process validation', 'equipment qualification', 'gmp', 'clinical', 'validation', 'gdp', 'development', 'compliance']",Gmp-compliance
https://www.gmp-creativebiolabs.com,"['cell line development', 'active pharmaceutical ingredient', 'capillary electrophoresis ', 'cell lines', 'cell line', 'small molecules', 'quality control', 'clinical trial', 'drug substance', 'recombinant proteins', 'stability studies', 'recombinant protein', 'quality assurance', 'process validation', 'expression vector']",Gmp-creativebiolabs
https://www.gmp7.com,"['current good manufacturing practice', 'good manufacturing practice', 'active pharmaceutical ingredient', 'analytical method validation', ' design qualification', 'quality assurance', 'change control', 'stability study', 'stability testing', 'process validation', 'method validation', 'drug substance', 'api manufacturing', 'quality control', 'equipment qualification']",Gmp7
https://www.goodreads.com,"['humans', 'research', 'api', 'solution', 'ad', 'scale', 'ice', 'development', 'validation']",Goodreads
https://www.goodwinbio.com,"['cell line development', 'mammalian cell culture', 'downstream process development', 'capillary electrophoresis ', 'cell line', 'cell lines', 'recombinant proteins', 'monoclonal antibodies', 'contract development', 'quality assurance', 'quality control', 'bispecific antibody', 'clinical trial', 'stability testing', 'monoclonal antibody']",Goodwinbio
https://www.gsk.com,"['research and development', 'good manufacturing practice', 'clinical trial', 'quality assurance', 'quality control', 'vials ', 'clinical', 'research', 'development', 'compliance', 'r&d', 'humans', 'tested', 'sec', 'ce']",Gsk
https://www.gtp-bioways.com,"['cell line development', 'drug product development', 'cell line', 'recombinant protein', 'drug substance', 'clinical trial', 'contract development', 'recombinant proteins', 'stability studies', 'fusion proteins', 'clinical development', 'expression vector', 'small molecules', 'monoclonal antibodies', 'analytical development']",Gtp-bioways
https://www.healthtech.com,"['cell line development', 'research and development', 'clinical trial', 'monoclonal antibody', 'cell line', 'small molecule', 'fusion protein', 'clinical development', 'monoclonal antibodies', 'process optimization', 'quality assurance', 'quality control', 'clinical', 'research', 'antibody']",Healthtech
https://www.hopaxfc.com,"['quality control', 'quality assurance', 'chemical synthesis', 'r&d', 'development', 'research', 'qc', 'qa', 'viscosity', 'gmp', 'chemistry', 'scale', 'compliance', 'clinical']",Hopaxfc
https://www.hovione.com,"['drug product development', 'solubility enhancement', 'contract development', 'drug substance', 'analytical development', 'quality assurance', 'quality control', 'change control', 'analytical support', 'development', 'solubility', 'api', 'gmp', 'intermediate', 'research']",Hovione
https://www.hpapi.co.uk,"['highly potent api', 'highly potent apis', 'antibody-drug conjugate', 'hpapi', 'adc', 'api', 'hpapis', 'chemistry', 'scale', 'r&d', 'development', 'antibody']",Hpapi
https://www.hyphadiscovery.com,"['new chemical entities', 'chemical synthesis', 'small molecules', 'vials ', 'small molecule', 'drug substance', 'clinical development', 'stability testing', 'chemical entities', 'product purity', 'bioanalytical method', 'enzymes', 'development', 'scale', 'enzyme']",Hyphadiscovery
https://www.i3cglobal.com,"['stability testing', 'shelf life', 'quality assurance', 'process validation', 'product stability', 'stability studies', 'clinical development', 'accelerated stability', 'stability study', 'quality control', 'equipment qualification', 'installation qualification', 'operational qualification', 'performance qualification', 'clinical']",I3cglobal
https://www.idexxbioanalytics.com,"['clinical trial', 'cell line', 'cell lines', 'research', 'bioanalytics', 'clinical', 'tested', 'antibody', 'solution', 'development', 'antibodies']",Idexxbioanalytics
https://www.idexxbioanalytics.eu,"['research and development', 'cell line', 'cell lines', 'research', 'bioanalytics', 'antibody', 'clinical', 'tested', 'development', 'antibodies', 'compliance', 'ice']",Idexxbioanalytics
https://www.illumina.com,"['quality assurance', 'clinical', 'research', 'development', 'ms', 'scale', 'solution', 'compliance', 'validation', 'tested', 'r&d', 'chemistry', 'enzymes', 'enzyme', 'qc']",Illumina
https://www.immpressmagazine.com,"['research and development', 'small molecule', 'monoclonal antibody', 'research', 'development', 'antibody', 'clinical', 'scale', 'antibodies', 'gdp']",Immpressmagazine
https://www.ingredientsnetwork.com,"['development', 'research', 'ice', 'enzymes', 'compliance', 'capsules', 'solution', 'deviations', 'clinical']",Ingredientsnetwork
https://www.insights.bio,"['research and development', 'clinical trial', 'drug substance', 'quality control', 'performance qualification', 'bispecific antibodies', 'cell lines', 'development', 'research', 'clinical', 'r&d', 'commercialization', 'ms', 'antibodies', 'gmp']",Insights
https://www.intertek.com,"['research and development', 'quality assurance', 'quality control', 'compliance', 'development', 'research', 'solution', 'clinical', 'chemistry', 'scale', 'toxins', 'tested', 'validation']",Intertek
https://www.invivogen.com,"['research and development', 'cell lines', 'cell line', 'monoclonal antibody', 'expression vectors', 'small molecules', 'small molecule', 'quality control', 'research', 'antibody', 'solution', 'tested', 'development', 'validation', 'antibodies']",Invivogen
https://www.ipowatch.in,"['research and development', 'gmp', 'development', 'research', 'r&d', 'enzymes', 'ad', 'compliance', 'clinical']",Ipowatch
https://www.ispeboston.org,"['process validation', 'clinical manufacturing', 'drug substance', 'clinical supply', 'clinical trial', 'development', 'clinical', 'validation', 'ad', 'ce', 'nce', 'chemistry', 'intermediate', 'research', 'ice']",Ispeboston
https://www.joinnbio.com,"['cell line development', 'downstream process development', 'drug product development', 'cell line', 'cell lines', 'drug substance', 'contract development', 'recombinant proteins', 'monoclonal antibodies', 'recombinant protein', 'expression vector', 'cell engineering', 'development', 'antibody', 'cgmp']",Joinnbio
https://www.jove.com,"['small molecules', 'quality control', 'clinical trial', 'research', 'compliance', 'development', 'clinical', 'chemistry', 'solution', 'scale']",Jove
https://www.jrpsjournal.com,"['design of experiment', 'clinical trial', 'physicochemical properties', 'dissolution rate', 'cell line', 'long-term storage', 'stability studies', 'solubility enhancement', 'quality control', 'clinical', 'research', 'enzyme', 'enzymes', 'tested', 'ad']",Jrpsjournal
https://www.kbibiopharma.com,"['cell line development', 'research and development', 'cell line', 'drug substance', 'analytical development', 'contract development', 'forced degradation', 'monoclonal antibodies', 'recombinant protein', 'clinical development', 'quality assurance', 'product stability', 'stability studies', 'stability testing', 'thermal stability']",Kbibiopharma
https://www.labiotech.eu,"['clinical trial', 'cell lines', 'clinical development', 'small molecule', 'small molecules', 'research', 'clinical', 'development', 'antibody', 'adc', 'antibodies', 'enzyme', 'tested', 'solution', 'linker']",Labiotech
https://www.lammps.org,"['thermal stability', 'small molecules', 'small molecule', 'physicochemical properties', 'monoclonal antibodies', 'monoclonal antibody', 'ion-exchange ', 'chemistry', 'research', 'ms', 'scale', 'solution', 'development', 'solvent', 'ice']",Lammps
https://www.learn4good.com,"['quality control', 'ad', 'development', 'intermediate', 'ice', 'solution', 'clinical', 'research', 'tested', 'validation', 'ms']",Learn4good
https://www.leica-microsystems.com,"['research and development', 'quality assurance', 'quality control', 'cell lines', 'small molecules', 'cell line', 'research', 'solution', 'clinical', 'development', 'scale', 'tested', 'compliance', 'r&d', 'qc']",Leica-microsystems
https://www.leo-pharma.com,"['research and development', 'clinical trial', 'clinical development', 'clinical', 'development', 'research', 'r&d', 'compliance', 'tested']",Leo-pharma
https://www.lithium-battery-factory.com,"['solution', 'research', 'r&d', 'chemistry', 'development', 'intermediate', 'qc', 'tested', 'ce']",Lithium-battery-factory
https://www.manufacturingchemist.com,"['research and development', 'active pharmaceutical ingredient', 'good manufacturing practice', 'quality control', 'large molecules', 'drug substance', 'contract development', 'recombinant proteins', 'stability study', 'small molecule', 'clinical supply', 'shelf life', 'development', 'clinical', 'research']",Manufacturingchemist
https://www.marketsandmarkets.com,"['research and development', 'quality control', 'quality assurance', 'shelf life', 'clinical trial', 'research', 'development', 'solution', 'r&d', 'clinical', 'scale', 'gdp', 'enzyme', 'antibody', 'commercialization']",Marketsandmarkets
https://www.mastercontrol.com,"['current good manufacturing practice', 'good manufacturing practice', 'change control', 'quality control', 'clinical trial', 'quality assurance', 'solution', 'compliance', 'clinical', 'development', 'sec', 'research', 'commercialization', 'deviations', 'api']",Mastercontrol
https://www.mecart-cleanrooms.com,"['quality assurance', 'contract development', 'monoclonal antibody', 'clinical manufacturing', 'quality control', 'cell engineering', 'solution', 'gmp', 'compliance', 'cgmp', 'development', 'validation', 'clinical', 'scale', 'antibody']",Mecart-cleanrooms
https://www.medgadget.com,"['clinical', 'antibody', 'development', 'research', 'solution', 'validation', 'enzymes', 'scale', 'compliance', 'syringe', 'toxins', 'tested']",Medgadget
https://www.medicinenet.com,"['enzymes', 'enzyme', 'research', 'iq', 'ice', 'cgmp', 'development', 'antibodies', 'clinical', 'scale', 'antibody', 'tested']",Medicinenet
https://www.medidata.com,"['research and development', 'clinical trial', 'clinical development', 'clinical supply', 'quality control', 'clinical', 'research', 'development', 'solution', 'compliance', 'scale', 'r&d', 'commercialization', 'ba']",Medidata
https://www.menarini-biotech.com,"['cell line development', 'cell line', 'clinical supply', 'recombinant proteins', 'recombinant protein', 'monoclonal antibody', 'quality assurance', 'quality control', 'contract development', 'monoclonal antibodies', 'fusion protein', 'process validation', 'clinical trial', 'development', 'compliance']",Menarini-biotech
https://www.merck.com,"['research and development', 'clinical trial', 'clinical development', 'small molecule', 'quality assurance', 'research', 'clinical', 'sec', 'development', 'compliance', 'solution', 'r&d', 'chemistry', 'capsules', 'tested']",Merck
https://www.metricscontractservices.com,"['design of experiment', 'excipient compatibility study', 'clinical trial', 'drug substance', 'clinical manufacturing', 'quality assurance', 'analytical support', 'contract development', 'stability studies', 'clinical development', 'quality control', 'process validation', 'commercial-scale manufacturing', 'method validation', 'development']",Metricscontractservices
https://www.mobindustry.net,"['quality assurance', 'development', 'solution', 'research', 'qa', 'scale', 'api', 'compliance', 'tested']",Mobindustry
https://www.moleculardevices.com,"['cell line development', 'research and development', 'cell engineering', 'cell line', 'monoclonal antibodies', 'quality assurance', 'quality control', 'operational qualification', 'research', 'solution', 'validation', 'compliance', 'development', 'elisa', 'r&d']",Moleculardevices
https://www.moravek.com,"['quality control laboratory', 'good manufacturing practice', 'active pharmaceutical ingredient', 'quality control', 'quality assurance', 'api manufacturing', 'stability studies', 'stability study', 'clinical trial', 'contract development', 'stability testing', 'cgmp', 'api', 'clinical', 'hplc']",Moravek
https://www.morphosys.com,"['research and development', 'clinical development', 'monoclonal antibody', 'clinical trial', 'small molecules', 'bispecific antibodies', 'small molecule', 'bispecific antibody', 'clinical', 'development', 'antibody', 'research', 'commercialization', 'antibodies', 'r&d']",Morphosys
https://www.mt.com,"['research and development', 'chemical synthesis', 'quality control', 'development', 'solution', 'compliance', 'scale', 'chemistry', 'intermediates', 'gmp', 'r&d', 'research', 'solvent', 'hplc', 'bioreactor']",Mt
https://www.mulesoft.com,"['api development', 'api', 'development', 'solution', 'scale', 'clinical', 'ce', 'compliance', 'ba', 'validation']",Mulesoft
https://www.namocell.com,"['cell line development', 'mammalian cell culture', 'cell lines', 'cell cloning', 'cell line', 'monoclonal antibodies', 'monoclonal antibody', 'solution', 'validation', 'antibody', 'antibodies', 'development', 'transfection', 'elisa', 'cgmp']",Namocell
https://www.naobios.com,"['cell lines', 'quality control', 'clinical manufacturing', 'recombinant proteins', 'drug substance', 'stability studies', 'recombinant protein', 'quality assurance', 'process validation', 'shelf life', 'clinical production', 'clinical trial', 'vials ', 'development', 'gmp']",Naobios
https://www.nbe-therapeutics.com,"['monoclonal antibodies', 'small molecule', 'antibody-drug conjugate', 'clinical development', 'antibody', 'antibodies', 'adc', 'nbe', 'clinical', 'development', 'conjugation', 'toxin', 'linker', 'linkers', 'toxins']",Nbe-therapeutics
https://www.ncenet.com,"['quality control', 'nce', 'development', 'research', 'compliance', 'solution', 'ba', 'ms', 'scale']",Ncenet
https://www.ndtv.com,"['research and development', 'intermediate', 'research', 'clinical', 'humans', 'sec', 'development', 'tested', 'ms']",Ndtv
https://www.nebiolab.com,"['research and development', 'active pharmaceutical ingredient', 'new chemical entities', 'new chemical entity', 'capillary electrophoresis ', 'method validation', 'stability studies', 'bioanalytical method', 'clinical development', 'small molecules', 'large molecules', 'chemical entity', 'monoclonal antibodies', 'small molecule', 'quality assurance']",Nebiolab
https://www.nerpharma.com,"['research and development', 'new chemical entities', 'contract development', 'clinical supply', 'quality assurance', 'chemical entities', 'small molecule', 'drug substance', 'thermal stability', 'api manufacturing', 'quality control', 'process validation', 'clinical trial', 'development', 'r&d']",Nerpharma
https://www.nibsc.org,"['research and development', 'quality control', 'cell lines', 'monoclonal antibody', 'clinical development', 'monoclonal antibodies', 'quality assurance', 'recombinant proteins', 'cell line', 'clinical trial', 'vials ', 'research', 'development', 'clinical', 'antibody']",Nibsc
https://www.nongmoproject.org,"['research and development', 'quality assurance', 'growth medium', 'solution', 'compliance', 'development', 'research', 'tested', 'humans', 'scale', 'toxin', 'toxins', 'validation']",Nongmoproject
https://www.northwaybiotech.com,"['mammalian cell culture', 'cell line development', 'contract development', 'cell line', 'drug substance', 'quality control', 'vials ', 'recombinant proteins', 'fusion protein', 'analytical support', 'stability studies', 'monoclonal antibody', 'clinical development', 'quality assurance', 'cell lines']",Northwaybiotech
https://www.novartis.com,"['research and development', 'clinical trial', 'clinical development', 'clinical', 'research', 'development', 'compliance', 'chemistry', 'solution', 'commercialization', 'ad', 'qc', 'ms']",Novartis
https://www.novasep.com,"['highly potent apis', 'small molecule api', 'api manufacturing', 'drug substance', 'small molecule', 'ion-exchange ', 'clinical supply', 'process optimization', 'process validation', 'analytical support', 'product purity', 'development', 'api', 'chemistry', 'clinical']",Novasep
https://www.nsf.org,"['quality assurance', 'development', 'tested', 'research', 'gmp', 'compliance', 'clinical', 'validation', 'r&d', 'solution']",Nsf
https://www.nuventra.com,"['new chemical entities', 'clinical development', 'small molecule', 'clinical trial', 'small molecules', 'bioanalytical method', 'monoclonal antibodies', 'quality control', 'chemical entities', 'clinical', 'development', 'research', 'r&d', 'bioavailability', 'ba']",Nuventra
https://www.obelis.net,"['quality assurance', 'quality control', 'compliance', 'ce', 'validation', 'ms', 'development', 'clinical', 'tested', 'research']",Obelis
http://www.ofnisystems.com,"['quality assurance', 'clinical trial', 'change control', 'quality control', 'operational qualification', 'validation', 'compliance', 'clinical', 'ms', 'development', 'research', 'deviations', 'intermediate', 'solution', 'tested']",Ofnisystems
https://www.oliverinc.com,"['quality assurance', 'quality control', 'solution', 'compliance', 'development', 'scale', 'toxins', 'research', 'viscosity']",Oliverinc
https://www.omicsonline.org,"['research and development', 'quality assurance', 'clinical trial', 'research', 'clinical', 'development', 'chemistry', 'r&d', 'antibody', 'antibodies', 'compliance', 'deviations', 'viscosity', 'solution', 'humans']",Omicsonline
https://www.optimusfox.com,"['api development', 'contract development', 'quality control', 'development', 'solution', 'research', 'api', 'scale', 'qa', 'humans', 'tested', 'intermediate']",Optimusfox
https://www.outsourcing-pharma.com,"['research and development', 'new chemical entities', 'clinical trial', 'clinical development', 'contract development', 'small molecule', 'large molecules', 'chemical entities', 'small molecules', 'drug substance', 'clinical supply', 'pre-clinical development', 'vials ', 'clinical', 'development']",Outsourcing-pharma
https://www.pacelabs.com,"['clinical trial', 'analytical support', 'small molecules', 'small molecule', 'stability testing', 'quality control', 'bioavailability enhancement', 'clinical', 'development', 'compliance', 'gmp', 'research', 'validation', 'scale', 'solution']",Pacelabs
https://www.packgene.com,"['downstream process development', 'research and development', 'cell lines', 'small molecules', 'quality control', 'vials ', 'scale-down model', 'clinical manufacturing', 'expression vectors', 'cell line', 'research', 'gmp', 'qc', 'clinical', 'development']",Packgene
https://www.pall.com,"['research and development', 'quality assurance', 'monoclonal antibody', 'quality control', 'installation qualification', 'operational qualification', 'solution', 'development', 'compliance', 'validation', 'scale', 'research', 'gmp', 'cgmp', 'antibody']",Pall
https://www.patheon.com,"['downstream process development', 'mammalian cell culture', 'active pharmaceutical ingredient', 'design of experiment', 'small molecule api', 'clinical trial', 'clinical supply', 'small molecule', 'clinical development', 'api manufacturing', 'drug substance', 'large molecules', 'solubility enhancement', 'clinical manufacturing', 'process characterization']",Patheon
https://www.pcisynthesis.com,"['new chemical entities', 'active pharmaceutical ingredient', 'research and development', 'api manufacturing', 'drug substance', 'chemical entities', 'contract development', 'api development', 'small molecules', 'chemical synthesis', 'pre-clinical development', 'analytical development', 'quality assurance', 'quality control', 'clinical trial']",Pcisynthesis
https://www.peertechzpublications.com,"['good manufacturing practice', 'research and development', 'quality assurance', 'quality control', 'shelf life', 'clinical trial', 'research', 'clinical', 'development', 'chemistry', 'enzyme', 'intermediate', 'scale', 'ad', 'ms']",Peertechzpublications
https://www.perfectdossier.com,"['primary packaging material', 'active pharmaceutical ingredient', 'drug substance', 'quality assurance', 'quality control', 'cgmp', 'compliance', 'api', 'clinical', 'gmp', 'development', 'solution', 'scale', 'qa']",Perfectdossier
https://www.pharma.dupont.com,"['solubility enhancement', 'shelf life', 'research', 'excipient', 'development', 'compliance', 'solubility', 'enzyme', 'commercialization', 'bioprocess', 'bioavailability', 'capsule', 'capsules', 'dissolving', 'solution']",Dupont
https://www.pharmaceutical-business-review.com,"['research and development', 'vials ', 'quality control', 'monoclonal antibody', 'clinical trial', 'clinical development', 'clinical', 'development', 'research', 'syringes', 'syringe', 'antibody', 'solution', 'antibodies', 'bioassays']",Pharmaceutical-business-review
https://www.pharmaceutical-networking.com,"['research and development', 'cmc development', 'recombinant protein', 'clinical development', 'quality control', 'cell line', 'contract development', 'product stability', 'shelf life', 'clinical trial', 'development', 'clinical', 'excipient', 'research', 'r&d']",Pharmaceutical-networking
https://www.pharmaceutical-technology.com,"['research and development', 'clinical trial', 'small molecule', 'development', 'clinical', 'research', 'r&d', 'scale', 'sec', 'validation', 'hplc']",Pharmaceutical-technology
https://www.pharmaceuticalonline.com,"['cell line development', 'good manufacturing practice', 'research and development', 'small molecule', 'process optimization', 'cell line', 'drug substance', 'contract development', 'clinical supply', 'monoclonal antibody', 'quality assurance', 'quality control', 'process validation', 'shelf life', 'clinical trial']",Pharmaceuticalonline
https://www.pharmacompass.com,"['good manufacturing practice', 'clinical trial', 'small molecule', 'clinical development', 'drug substance', 'contract development', 'solubility enhancement', 'monoclonal antibody', 'chemical synthesis', 'analytical development', 'development', 'clinical', 'antibody', 'excipient', 'capsules']",Pharmacompass
https://www.pharmacyguideline.com,"['research and development', 'drug substance', 'stability studies', 'stability testing', 'quality assurance', 'physicochemical properties', 'stability study', 'product stability', 'quality control', 'shelf life', 'research', 'solvent', 'solution', 'development', 'solubility']",Pharmacyguideline
https://www.pharmaguideline.com,"['current good manufacturing practice', 'good manufacturing practice', 'process validation', 'quality control', 'quality assurance', 'method validation', 'process optimization', 'process qualification', 'validation', 'gmp', 'compliance', 'development', 'bioavailability', 'qa', 'solvent']",Pharmaguideline
https://www.pharmalab-congress.com,"['analytical method validation', 'quality control', 'shelf life', 'method validation', 'analytical development', 'quality assurance', 'validation', 'development', 'gmp', 'research', 'compliance', 'qa', 'qc', 'r&d', 'ad']",Pharmalab-congress
